
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3,317	with	FireStingO2	(Firmware	3,10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 3	Oxygen Micro/Minisensor (normal range)	raw value	ON	ZA7-519-205	3	OFF	14,900	OFF	992	0,000	10%	400x	10	OFF	2,00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0,000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	18,602	17,947	1020	100,000	20,950	52,352	21,650	0,817	0,106	4000	0,953	-0,070	0,000	0,000	-0,000301	0,000	
Data	Smoothing:	1	
Date:	20/05/2021	
			 			Oxygen		Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
20/05/2021	15:20:03	216,00		---	---	14,342	---	---	---	14,900	---	---	---	14,925	---	---	---	---	26,506	---	---	---	60,539	---	---	---	59,488	---	
20/05/2021	15:20:11	224,00		---	---	14,259	---	---	---	14,900	---	---	---	14,917	---	---	---	---	26,575	---	---	---	60,514	---	---	---	66,046	---	
20/05/2021	15:20:19	232,00		---	---	14,340	---	---	---	14,900	---	---	---	14,917	---	---	---	---	26,507	---	---	---	60,527	---	---	---	60,519	---	
20/05/2021	15:20:27	240,00		---	---	14,342	---	---	---	14,900	---	---	---	14,920	---	---	---	---	26,506	---	---	---	60,429	---	---	---	49,130	---	
20/05/2021	15:20:35	248,00		---	---	14,258	---	---	---	14,900	---	---	---	14,922	---	---	---	---	26,576	---	---	---	60,688	---	---	---	47,009	---	
20/05/2021	15:20:43	256,00		---	---	14,189	---	---	---	14,900	---	---	---	14,912	---	---	---	---	26,632	---	---	---	60,773	---	---	---	45,162	---	
20/05/2021	15:20:51	264,00		---	---	14,187	---	---	---	14,900	---	---	---	14,912	---	---	---	---	26,635	---	---	---	60,669	---	---	---	44,572	---	
20/05/2021	15:20:59	272,00		---	---	14,309	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,533	---	---	---	60,564	---	---	---	44,517	---	
20/05/2021	15:21:07	280,00		---	---	14,319	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,524	---	---	---	60,498	---	---	---	44,213	---	
20/05/2021	15:21:15	288,00		---	---	14,274	---	---	---	14,900	---	---	---	14,912	---	---	---	---	26,562	---	---	---	60,553	---	---	---	43,498	---	
20/05/2021	15:21:23	296,00		---	---	14,242	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,589	---	---	---	60,691	---	---	---	44,035	---	
20/05/2021	15:21:31	304,00		---	---	14,248	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,583	---	---	---	60,589	---	---	---	43,011	---	
20/05/2021	15:21:39	312,00		---	---	14,225	---	---	---	14,900	---	---	---	14,899	---	---	---	---	26,603	---	---	---	60,625	---	---	---	43,206	---	
20/05/2021	15:21:47	320,00		---	---	14,216	---	---	---	14,900	---	---	---	14,917	---	---	---	---	26,611	---	---	---	60,637	---	---	---	45,210	---	
20/05/2021	15:21:55	328,00		---	---	14,334	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,513	---	---	---	60,358	---	---	---	62,449	---	
20/05/2021	15:22:03	336,00		---	---	14,344	---	---	---	14,900	---	---	---	14,899	---	---	---	---	26,503	---	---	---	60,270	---	---	---	60,713	---	
20/05/2021	15:22:11	344,00		---	---	14,323	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,521	---	---	---	60,478	---	---	---	54,526	---	
20/05/2021	15:22:19	352,00		---	---	14,236	---	---	---	14,900	---	---	---	14,920	---	---	---	---	26,593	---	---	---	60,557	---	---	---	46,364	---	
20/05/2021	15:22:27	360,00		---	---	14,293	---	---	---	14,900	---	---	---	14,912	---	---	---	---	26,547	---	---	---	60,388	---	---	---	43,624	---	
20/05/2021	15:22:35	368,00		---	---	14,317	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,527	---	---	---	60,501	---	---	---	42,165	---	
20/05/2021	15:22:43	376,00		---	---	14,386	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,469	---	---	---	60,326	---	---	---	41,491	---	
20/05/2021	15:22:51	384,00		---	---	14,399	---	---	---	14,900	---	---	---	14,904	---	---	---	---	26,458	---	---	---	60,243	---	---	---	41,942	---	
20/05/2021	15:22:59	392,00		---	---	14,445	---	---	---	14,900	---	---	---	14,917	---	---	---	---	26,420	---	---	---	60,228	---	---	---	40,792	---	
20/05/2021	15:23:07	400,00		---	---	14,423	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,438	---	---	---	60,181	---	---	---	40,104	---	
20/05/2021	15:23:15	408,00		---	---	14,495	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,379	---	---	---	60,042	---	---	---	39,688	---	
20/05/2021	15:23:23	416,00		---	---	14,515	---	---	---	14,900	---	---	---	14,902	---	---	---	---	26,364	---	---	---	60,027	---	---	---	39,521	---	
20/05/2021	15:23:31	424,00		---	---	14,450	---	---	---	14,900	---	---	---	14,909	---	---	---	---	26,416	---	---	---	60,270	---	---	---	39,309	---	
20/05/2021	15:23:39	432,00		---	---	14,484	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,388	---	---	---	60,146	---	---	---	39,160	---	
20/05/2021	15:23:47	440,00		---	---	14,525	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,356	---	---	---	60,056	---	---	---	38,847	---	
20/05/2021	15:23:55	448,00		---	---	14,472	---	---	---	14,900	---	---	---	14,899	---	---	---	---	26,399	---	---	---	60,056	---	---	---	38,424	---	
20/05/2021	15:24:03	456,00		---	---	14,574	---	---	---	14,900	---	---	---	14,907	---	---	---	---	26,315	---	---	---	59,874	---	---	---	38,236	---	
20/05/2021	15:24:11	464,00		---	---	14,460	---	---	---	14,900	---	---	---	14,902	---	---	---	---	26,409	---	---	---	60,070	---	---	---	38,005	---	
20/05/2021	15:24:19	472,00		---	---	14,581	---	---	---	14,900	---	---	---	14,902	---	---	---	---	26,309	---	---	---	59,943	---	---	---	37,993	---	
20/05/2021	15:24:27	480,00		---	---	14,569	---	---	---	14,900	---	---	---	14,912	---	---	---	---	26,319	---	---	---	59,895	---	---	---	38,104	---	
20/05/2021	15:24:35	488,00		---	---	14,488	---	---	---	14,900	---	---	---	14,899	---	---	---	---	26,385	---	---	---	60,005	---	---	---	38,078	---	
