
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3,317	with	FireStingO2	(Firmware	3,10)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 3	Oxygen Micro/Minisensor (normal range)	raw value	ON	ZA7-519-205	3	OFF	9,800	OFF	992	0,000	10%	400x	10	OFF	2,00	
Temp.	Sensor	Measuring	Time (ms):	200	Offset ('C):	0,000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	Toffset(K)	
Ch 3	0% Calibration	Air with 100% Humidity or Air Saturated Water	18,602	17,947	1020	100,000	20,950	52,352	21,650	0,817	0,106	4000	0,953	-0,070	0,000	0,000	-0,000301	0,000	
Data	Smoothing:	1	
Date:	29/04/2021	
			 			Oxygen		Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
29/04/2021	09:52:26	16,00		---	---	20,855	---	---	---	9,800	---	---	---	---	---	---	---	---	22,787	---	---	---	36,915	---	---	---	89,366	---	
29/04/2021	09:52:26	16,25		---	---	20,888	---	---	---	9,800	---	---	---	---	---	---	---	---	22,768	---	---	---	36,752	---	---	---	88,703	---	
29/04/2021	09:52:26	16,50		---	---	20,853	---	---	---	9,800	---	---	---	---	---	---	---	---	22,788	---	---	---	36,765	---	---	---	88,146	---	
29/04/2021	09:52:26	16,75		---	---	20,888	---	---	---	9,800	---	---	---	---	---	---	---	---	22,768	---	---	---	36,916	---	---	---	87,898	---	
29/04/2021	09:52:27	17,00		---	---	20,839	---	---	---	9,800	---	---	---	---	---	---	---	---	22,795	---	---	---	36,851	---	---	---	87,560	---	
29/04/2021	09:52:27	17,25		---	---	20,662	---	---	---	9,800	---	---	---	---	---	---	---	---	22,893	---	---	---	36,838	---	---	---	87,007	---	
29/04/2021	09:52:27	17,50		---	---	20,775	---	---	---	9,800	---	---	---	---	---	---	---	---	22,830	---	---	---	36,852	---	---	---	86,363	---	
29/04/2021	09:52:27	17,75		---	---	20,844	---	---	---	9,800	---	---	---	---	---	---	---	---	22,792	---	---	---	36,818	---	---	---	86,051	---	
29/04/2021	09:52:28	18,00		---	---	20,681	---	---	---	9,800	---	---	---	---	---	---	---	---	22,882	---	---	---	36,828	---	---	---	85,824	---	
29/04/2021	09:52:28	18,25		---	---	20,671	---	---	---	9,800	---	---	---	---	---	---	---	---	22,888	---	---	---	36,807	---	---	---	85,496	---	
29/04/2021	09:52:28	18,50		---	---	20,732	---	---	---	9,800	---	---	---	---	---	---	---	---	22,854	---	---	---	36,714	---	---	---	85,460	---	
29/04/2021	09:52:28	18,75		---	---	20,741	---	---	---	9,800	---	---	---	---	---	---	---	---	22,850	---	---	---	36,715	---	---	---	85,719	---	
29/04/2021	09:52:29	19,00		---	---	20,831	---	---	---	9,800	---	---	---	---	---	---	---	---	22,799	---	---	---	36,730	---	---	---	86,294	---	
29/04/2021	09:52:29	19,25		---	---	20,784	---	---	---	9,800	---	---	---	---	---	---	---	---	22,826	---	---	---	36,853	---	---	---	87,113	---	
29/04/2021	09:52:29	19,50		---	---	20,848	---	---	---	9,800	---	---	---	---	---	---	---	---	22,791	---	---	---	36,937	---	---	---	87,737	---	
29/04/2021	09:52:29	19,75		---	---	20,839	---	---	---	9,800	---	---	---	---	---	---	---	---	22,795	---	---	---	36,823	---	---	---	87,928	---	
29/04/2021	09:52:30	20,00		---	---	20,671	---	---	---	9,800	---	---	---	---	---	---	---	---	22,888	---	---	---	36,869	---	---	---	87,903	---	
29/04/2021	09:52:30	20,25		---	---	20,790	---	---	---	9,800	---	---	---	---	---	---	---	---	22,822	---	---	---	36,882	---	---	---	87,577	---	
29/04/2021	09:52:30	20,50		---	---	20,899	---	---	---	9,800	---	---	---	---	---	---	---	---	22,763	---	---	---	36,729	---	---	---	86,342	---	
29/04/2021	09:52:30	20,75		---	---	20,992	---	---	---	9,800	---	---	---	---	---	---	---	---	22,711	---	---	---	36,499	---	---	---	85,396	---	
29/04/2021	09:52:31	21,00		---	---	20,959	---	---	---	9,800	---	---	---	---	---	---	---	---	22,729	---	---	---	36,393	---	---	---	84,161	---	
29/04/2021	09:52:31	21,25		---	---	20,888	---	---	---	9,800	---	---	---	---	---	---	---	---	22,768	---	---	---	36,383	---	---	---	82,652	---	
29/04/2021	09:52:31	21,50		---	---	20,860	---	---	---	9,800	---	---	---	---	---	---	---	---	22,784	---	---	---	36,421	---	---	---	81,110	---	
29/04/2021	09:52:31	21,75		---	---	20,879	---	---	---	9,800	---	---	---	---	---	---	---	---	22,774	---	---	---	36,612	---	---	---	79,998	---	
29/04/2021	09:52:32	22,00		---	---	20,944	---	---	---	9,800	---	---	---	---	---	---	---	---	22,738	---	---	---	36,591	---	---	---	78,762	---	
29/04/2021	09:52:32	22,25		---	---	20,964	---	---	---	9,800	---	---	---	---	---	---	---	---	22,726	---	---	---	36,519	---	---	---	77,640	---	
29/04/2021	09:52:32	22,50		---	---	20,741	---	---	---	9,800	---	---	---	---	---	---	---	---	22,850	---	---	---	36,384	---	---	---	75,745	---	
29/04/2021	09:52:32	22,75		---	---	20,879	---	---	---	9,800	---	---	---	---	---	---	---	---	22,774	---	---	---	36,337	---	---	---	75,072	---	
29/04/2021	09:52:33	23,00		---	---	20,850	---	---	---	9,800	---	---	---	---	---	---	---	---	22,790	---	---	---	36,349	---	---	---	74,292	---	
29/04/2021	09:52:33	23,25		---	---	20,775	---	---	---	9,800	---	---	---	---	---	---	---	---	22,830	---	---	---	36,345	---	---	---	73,685	---	
29/04/2021	09:52:33	23,50		---	---	20,819	---	---	---	9,800	---	---	---	---	---	---	---	---	22,806	---	---	---	36,244	---	---	---	73,211	---	
29/04/2021	09:52:33	23,75		---	---	20,879	---	---	---	9,800	---	---	---	---	---	---	---	---	22,774	---	---	---	36,270	---	---	---	72,969	---	
29/04/2021	09:52:34	24,00		---	---	21,012	---	---	---	9,800	---	---	---	---	---	---	---	---	22,701	---	---	---	36,220	---	---	---	72,762	---	
29/04/2021	09:52:34	24,25		---	---	20,882	---	---	---	9,800	---	---	---	---	---	---	---	---	22,771	---	---	---	36,241	---	---	---	72,612	---	
29/04/2021	09:52:34	24,50		---	---	20,864	---	---	---	9,800	---	---	---	---	---	---	---	---	22,781	---	---	---	36,243	---	---	---	72,422	---	
29/04/2021	09:52:34	24,75		---	---	20,815	---	---	---	9,800	---	---	---	---	---	---	---	---	22,809	---	---	---	36,298	---	---	---	72,240	---	
29/04/2021	09:52:35	25,00		---	---	20,781	---	---	---	9,800	---	---	---	---	---	---	---	---	22,827	---	---	---	36,275	---	---	---	72,145	---	
29/04/2021	09:52:35	25,25		---	---	20,913	---	---	---	9,800	---	---	---	---	---	---	---	---	22,754	---	---	---	36,272	---	---	---	71,993	---	
29/04/2021	09:52:35	25,50		---	---	21,065	---	---	---	9,800	---	---	---	---	---	---	---	---	22,672	---	---	---	36,308	---	---	---	71,817	---	
29/04/2021	09:52:35	25,75		---	---	20,928	---	---	---	9,800	---	---	---	---	---	---	---	---	22,746	---	---	---	36,341	---	---	---	71,589	---	
29/04/2021	09:52:36	26,00		---	---	20,906	---	---	---	9,800	---	---	---	---	---	---	---	---	22,759	---	---	---	36,349	---	---	---	71,575	---	
29/04/2021	09:52:36	26,25		---	---	20,737	---	---	---	9,800	---	---	---	---	---	---	---	---	22,851	---	---	---	36,374	---	---	---	71,575	---	
29/04/2021	09:52:36	26,50		---	---	20,917	---	---	---	9,800	---	---	---	---	---	---	---	---	22,753	---	---	---	36,407	---	---	---	71,743	---	
29/04/2021	09:52:36	26,75		---	---	20,754	---	---	---	9,800	---	---	---	---	---	---	---	---	22,843	---	---	---	36,479	---	---	---	71,672	---	
29/04/2021	09:52:37	27,00		---	---	20,833	---	---	---	9,800	---	---	---	---	---	---	---	---	22,798	---	---	---	36,471	---	---	---	71,677	---	
29/04/2021	09:52:37	27,25		---	---	20,873	---	---	---	9,800	---	---	---	---	---	---	---	---	22,777	---	---	---	36,462	---	---	---	71,728	---	
29/04/2021	09:52:37	27,50		---	---	20,788	---	---	---	9,800	---	---	---	---	---	---	---	---	22,823	---	---	---	36,514	---	---	---	71,827	---	
29/04/2021	09:52:37	27,75		---	---	20,680	---	---	---	9,800	---	---	---	---	---	---	---	---	22,884	---	---	---	36,521	---	---	---	71,835	---	
29/04/2021	09:52:38	28,00		---	---	20,895	---	---	---	9,800	---	---	---	---	---	---	---	---	22,764	---	---	---	36,436	---	---	---	71,868	---	
29/04/2021	09:52:38	28,25		---	---	20,817	---	---	---	9,800	---	---	---	---	---	---	---	---	22,808	---	---	---	36,429	---	---	---	71,830	---	
29/04/2021	09:52:38	28,52		---	---	20,773	---	---	---	9,800	---	---	---	---	---	---	---	---	22,832	---	---	---	36,369	---	---	---	71,659	---	
29/04/2021	09:52:38	28,75		---	---	21,051	---	---	---	9,800	---	---	---	---	---	---	---	---	22,680	---	---	---	36,308	---	---	---	71,529	---	
29/04/2021	09:52:39	29,00		---	---	20,926	---	---	---	9,800	---	---	---	---	---	---	---	---	22,747	---	---	---	36,305	---	---	---	71,470	---	
29/04/2021	09:52:39	29,25		---	---	21,139	---	---	---	9,800	---	---	---	---	---	---	---	---	22,631	---	---	---	36,222	---	---	---	71,456	---	
29/04/2021	09:52:39	29,50		---	---	21,008	---	---	---	9,800	---	---	---	---	---	---	---	---	22,702	---	---	---	36,283	---	---	---	71,447	---	
29/04/2021	09:52:39	29,75		---	---	21,076	---	---	---	9,800	---	---	---	---	---	---	---	---	22,666	---	---	---	36,290	---	---	---	71,422	---	
29/04/2021	09:52:40	30,00		---	---	21,097	---	---	---	9,800	---	---	---	---	---	---	---	---	22,655	---	---	---	36,328	---	---	---	71,503	---	
29/04/2021	09:52:40	30,25		---	---	21,130	---	---	---	9,800	---	---	---	---	---	---	---	---	22,636	---	---	---	36,291	---	---	---	71,545	---	
