09/10/2020 17:54:52;605,00000;-164,39999;65,10000;150
09/10/2020 17:54:52;293,10001;-90,40000;145,39999;151
09/10/2020 17:54:52;-147,70000;270,20001;48,10000;152
09/10/2020 17:54:52;-103,00000;-359,50000;132,50000;153
09/10/2020 17:54:52;-162,10001;-47,00000;-28,20000;154
09/10/2020 17:54:52;422,29999;318,50000;83,60000;155
09/10/2020 17:54:52;184,00000;-137,00000;19,10000;156
09/10/2020 17:54:53;874,00000;339,10001;2,90000;157
09/10/2020 17:54:53;529,40002;606,40002;-39,80000;158
09/10/2020 17:54:53;-573,50000;-505,29999;-26,70000;159
09/10/2020 17:54:53;-128,50000;-681,79999;21,20000;160
09/10/2020 17:54:53;-212,30000;-299,39999;-35,70000;161
09/10/2020 17:54:53;588,50000;-149,39999;-1,50000;162
09/10/2020 17:54:53;-634,70001;-119,10000;22,70000;163
09/10/2020 17:54:53;-233,70000;-87,10000;-92,90000;164
09/10/2020 17:54:54;-103,60000;830,70001;33,70000;165
09/10/2020 17:54:54;327,70001;-133,00000;127,70000;166
09/10/2020 17:54:54;53,50000;104,00000;-135,60001;167
09/10/2020 17:54:54;-743,70001;-588,70001;-51,00000;168
09/10/2020 17:54:54;-763,29999;276,89999;14,60000;169
09/10/2020 17:54:54;-643,29999;-321,50000;13,80000;170
09/10/2020 17:54:54;388,60001;487,39999;3,80000;171
09/10/2020 17:54:54;306,79999;174,10001;-43,50000;172
09/10/2020 17:54:55;-441,60001;263,79999;-98,10000;173
09/10/2020 17:54:55;430,70001;-442,20001;106,80000;174
09/10/2020 17:54:55;125,30000;-82,50000;45,80000;175
09/10/2020 17:54:55;612,59998;134,89999;-13,80000;176
09/10/2020 17:54:55;-87,20000;366,20001;18,40000;177
09/10/2020 17:54:55;-668,29999;639,79999;-28,70000;178
09/10/2020 17:54:55;125,80000;380,29999;-117,10000;179
09/10/2020 17:54:55;487,29999;-263,10001;72,50000;180
09/10/2020 17:54:56;-509,79999;-501,20001;-6,10000;181
09/10/2020 17:54:56;980,29999;76,20000;-86,20000;182
09/10/2020 17:54:56;158,10001;-300,00000;125,40000;183
09/10/2020 17:54:56;482,00000;321,39999;-50,10000;184
09/10/2020 17:54:56;-7,10000;343,89999;-159,60001;185
09/10/2020 17:54:56;907,70001;270,60001;-4,30000;186
09/10/2020 17:54:56;-278,29999;-115,80000;4,70000;187
09/10/2020 17:54:56;137,30000;81,40000;-56,40000;188
09/10/2020 17:54:57;11,60000;273,89999;-105,20000;189
09/10/2020 17:54:57;293,50000;320,60001;-77,40000;190
09/10/2020 17:54:57;-339,70001;-348,89999;4,10000;191
09/10/2020 17:54:57;181,60001;408,60001;-42,80000;192
09/10/2020 17:54:57;698,29999;423,60001;3,50000;193
09/10/2020 17:54:57;270,20001;-351,70001;135,30000;194
09/10/2020 17:54:57;-407,29999;-414,89999;8,80000;195
09/10/2020 17:54:57;279,79999;-597,59998;26,40000;196
09/10/2020 17:54:58;-151,80000;263,89999;-53,40000;197
09/10/2020 17:54:58;185,60001;740,90002;5,50000;198
09/10/2020 17:54:58;81,70000;485,89999;-96,40000;199
09/10/2020 17:54:58;-0,10000;44,10000;-107,60000;200
09/10/2020 17:54:58;-259,89999;-48,20000;129,50000;201
09/10/2020 17:54:58;-285,70001;-656,59998;63,60000;202
09/10/2020 17:54:58;-752,40002;-495,79999;-23,50000;203
09/10/2020 17:54:58;42,70000;457,10001;-85,10000;204
09/10/2020 17:54:59;-122,20000;454,39999;15,20000;205
09/10/2020 17:54:59;-212,70000;-183,00000;-29,50000;206
09/10/2020 17:54:59;6,20000;454,50000;-79,90000;207
09/10/2020 17:54:59;-307,70001;-83,60000;-47,40000;208
09/10/2020 17:54:59;337,79999;425,10001;-47,30000;209
09/10/2020 17:54:59;703,50000;-546,20001;58,50000;210
09/10/2020 17:54:59;174,60001;-173,50000;184,89999;211
09/10/2020 17:54:59;612,90002;30,90000;-79,70000;212
09/10/2020 17:55:00;-124,90000;-590,20001;-108,20000;213
09/10/2020 17:55:00;-201,30000;-1,50000;-140,00000;214
09/10/2020 17:55:00;-536,59998;-99,70000;-54,90000;215
09/10/2020 17:55:00;-386,39999;-95,90000;72,10000;216
09/10/2020 17:55:00;436,39999;293,89999;39,40000;217
09/10/2020 17:55:00;-621,09998;-106,90000;20,30000;218
09/10/2020 17:55:00;-277,20001;-363,20001;-156,39999;219
09/10/2020 17:55:00;-627,90002;554,09998;-25,50000;220
09/10/2020 17:55:01;25,10000;-261,79999;101,80000;221
09/10/2020 17:55:01;-605,09998;-210,00000;-82,30000;222
09/10/2020 17:55:01;280,00000;17,90000;105,70000;223
09/10/2020 17:55:01;367,89999;278,39999;-57,60000;224
09/10/2020 17:55:01;-452,79999;-532,00000;10,20000;225
09/10/2020 17:55:01;-526,90002;-274,89999;50,00000;226
09/10/2020 17:55:01;-646,50000;303,00000;78,30000;227
09/10/2020 17:55:01;39,30000;568,70001;-85,20000;228
09/10/2020 17:55:02;-319,29999;408,60001;46,50000;229
09/10/2020 17:55:02;780,70001;195,89999;5,00000;230
